,ResponseID,ExtendedSessionID,UserID,ScenarioOrder,Intervention,PedPed,Barrier,CrossingSignal,AttributeLevel,ScenarioTypeStrict,ScenarioType,DefaultChoice,NonDefaultChoice,DefaultChoiceIsOmission,NumberOfCharacters,DiffNumberOFCharacters,Saved,Template,DescriptionShown,LeftHand,UserCountry3,Man,Woman,Pregnant,Stroller,OldMan,OldWoman,Boy,Girl,Homeless,LargeWoman,LargeMan,Criminal,MaleExecutive,FemaleExecutive,FemaleAthlete,MaleAthlete,FemaleDoctor,MaleDoctor,Dog,Cat
4057,res_00002028_2,chatbot_extended,chatbot,0,0,0,0,0,Hoomans,Species,Species,,,,4,0,0,desktop,1,0,JPN,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0
4058,res_00002029_1,chatbot_extended,chatbot,0,0,0,1,0,Fat,Fitness,Fitness,,,,1,0,1,desktop,1,1,JPN,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4059,res_00002029_2,chatbot_extended,chatbot,0,1,0,0,1,Fit,Fitness,Fitness,,,,1,0,0,desktop,1,0,JPN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4060,res_00002030_1,chatbot_extended,chatbot,0,1,1,0,2,Female,Gender,Gender,,,,2,0,1,desktop,1,1,JPN,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4061,res_00002030_2,chatbot_extended,chatbot,0,0,1,0,1,Male,Gender,Gender,,,,2,0,0,desktop,1,0,JPN,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4062,res_00002031_1,chatbot_extended,chatbot,0,1,0,1,0,Fit,Fitness,Fitness,,,,5,0,0,desktop,1,1,JPN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0
4063,res_00002031_2,chatbot_extended,chatbot,0,0,0,0,0,Fat,Fitness,Fitness,,,,5,0,1,desktop,1,0,JPN,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0
4064,res_00002032_1,chatbot_extended,chatbot,0,1,1,0,0,Hoomans,Species,Species,,,,1,0,1,desktop,1,1,JPN,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4065,res_00002032_2,chatbot_extended,chatbot,0,0,1,0,0,Pets,Species,Species,,,,1,0,0,desktop,1,0,JPN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4066,res_00002033_1,chatbot_extended,chatbot,0,1,0,1,0,More,Utilitarian,Utilitarian,,,,5,3,1,desktop,1,1,JPN,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
4067,res_00002033_2,chatbot_extended,chatbot,0,0,0,0,2,Less,Utilitarian,Utilitarian,,,,2,3,0,desktop,1,0,JPN,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4068,res_00002034_1,chatbot_extended,chatbot,0,1,1,0,2,Female,Gender,Gender,,,,2,0,0,desktop,1,1,JPN,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
4069,res_00002034_2,chatbot_extended,chatbot,0,0,1,0,1,Male,Gender,Gender,,,,2,0,1,desktop,1,0,JPN,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
4070,res_00002035_1,chatbot_extended,chatbot,0,1,1,0,0,Female,Gender,Gender,,,,1,0,1,desktop,1,1,JPN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4071,res_00002035_2,chatbot_extended,chatbot,0,0,1,0,0,Male,Gender,Gender,,,,1,0,0,desktop,1,0,JPN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4072,res_00002036_1,chatbot_extended,chatbot,0,1,1,0,0,Young,Age,Age,,,,5,0,1,desktop,1,1,JPN,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4073,res_00002036_2,chatbot_extended,chatbot,0,0,1,0,0,Old,Age,Age,,,,5,0,0,desktop,1,0,JPN,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4074,res_00002037_1,chatbot_extended,chatbot,0,0,1,0,1,Fat,Fitness,Fitness,,,,3,0,1,desktop,1,1,JPN,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
4075,res_00002037_2,chatbot_extended,chatbot,0,1,1,0,2,Fit,Fitness,Fitness,,,,3,0,0,desktop,1,0,JPN,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
4076,res_00002038_1,chatbot_extended,chatbot,0,1,0,1,0,Hoomans,Species,Species,,,,2,0,1,desktop,1,1,JPN,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
4077,res_00002038_2,chatbot_extended,chatbot,0,0,0,0,0,Pets,Species,Species,,,,2,0,0,desktop,1,0,JPN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
4078,res_00002039_1,chatbot_extended,chatbot,0,1,0,1,0,Fat,Fitness,Fitness,,,,4,0,1,desktop,1,1,JPN,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
4079,res_00002039_2,chatbot_extended,chatbot,0,0,0,0,0,Fit,Fitness,Fitness,,,,4,0,0,desktop,1,0,JPN,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
4080,res_00002040_1,chatbot_extended,chatbot,0,1,0,1,0,Low,Social Value,Social Value,,,,2,0,1,desktop,1,1,JPN,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4081,res_00002040_2,chatbot_extended,chatbot,0,0,0,0,0,High,Social Value,Social Value,,,,2,0,0,desktop,1,0,JPN,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4082,res_00002041_1,chatbot_extended,chatbot,0,1,0,1,0,Young,Age,Age,,,,4,0,1,desktop,1,1,JPN,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
4083,res_00002041_2,chatbot_extended,chatbot,0,0,0,0,0,Old,Age,Age,,,,4,0,0,desktop,1,0,JPN,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4084,res_00002042_1,chatbot_extended,chatbot,0,0,1,0,2,Low,Social Value,Social Value,,,,2,0,1,desktop,1,1,JPN,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
4085,res_00002042_2,chatbot_extended,chatbot,0,1,1,0,1,High,Social Value,Social Value,,,,2,0,0,desktop,1,0,JPN,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4086,res_00002043_1,chatbot_extended,chatbot,0,0,0,1,0,Low,Social Value,Social Value,,,,4,0,1,desktop,1,1,JPN,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
4087,res_00002043_2,chatbot_extended,chatbot,0,1,0,0,1,High,Social Value,Social Value,,,,4,0,0,desktop,1,0,JPN,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
4088,res_00002044_1,chatbot_extended,chatbot,0,1,1,0,2,Female,Gender,Gender,,,,4,0,1,desktop,1,1,JPN,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0
4089,res_00002044_2,chatbot_extended,chatbot,0,0,1,0,1,Male,Gender,Gender,,,,4,0,0,desktop,1,0,JPN,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0
4090,res_00002045_1,chatbot_extended,chatbot,0,0,1,0,0,Young,Age,Age,,,,2,0,0,desktop,1,1,JPN,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
4091,res_00002045_2,chatbot_extended,chatbot,0,1,1,0,0,Old,Age,Age,,,,2,0,1,desktop,1,0,JPN,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4092,res_00002046_1,chatbot_extended,chatbot,0,0,0,1,0,Hoomans,Species,Species,,,,4,0,1,desktop,1,1,JPN,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
4093,res_00002046_2,chatbot_extended,chatbot,0,1,0,0,1,Pets,Species,Species,,,,4,0,0,desktop,1,0,JPN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
4094,res_00002047_1,chatbot_extended,chatbot,0,1,1,0,1,Fat,Fitness,Fitness,,,,4,0,1,desktop,1,1,JPN,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
4095,res_00002047_2,chatbot_extended,chatbot,0,0,1,0,2,Fit,Fitness,Fitness,,,,4,0,0,desktop,1,0,JPN,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0
4096,res_00002048_1,chatbot_extended,chatbot,0,1,1,0,2,Young,Age,Age,,,,4,0,1,desktop,1,1,JPN,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0
4097,res_00002048_2,chatbot_extended,chatbot,0,0,1,0,1,Old,Age,Age,,,,4,0,0,desktop,1,0,JPN,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4098,res_00002049_1,chatbot_extended,chatbot,0,0,0,1,0,High,Social Value,Social Value,,,,2,0,0,desktop,1,1,JPN,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4099,res_00002049_2,chatbot_extended,chatbot,0,1,0,0,0,Low,Social Value,Social Value,,,,2,0,1,desktop,1,0,JPN,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
4100,res_00002050_1,chatbot_extended,chatbot,0,1,1,0,0,Hoomans,Species,Species,,,,5,0,1,desktop,1,1,JPN,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0
4101,res_00002050_2,chatbot_extended,chatbot,0,0,1,0,0,Pets,Species,Species,,,,5,0,0,desktop,1,0,JPN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2
4102,res_00002051_1,chatbot_extended,chatbot,0,0,1,0,2,Female,Gender,Gender,,,,5,0,1,desktop,1,1,JPN,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0
4103,res_00002051_2,chatbot_extended,chatbot,0,1,1,0,1,Male,Gender,Gender,,,,5,0,0,desktop,1,0,JPN,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
4104,res_00002052_1,chatbot_extended,chatbot,0,1,1,0,2,Young,Age,Age,,,,2,0,1,desktop,1,1,JPN,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4105,res_00002052_2,chatbot_extended,chatbot,0,0,1,0,1,Old,Age,Age,,,,2,0,0,desktop,1,0,JPN,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4106,res_00002053_1,chatbot_extended,chatbot,0,1,1,0,2,Fat,Fitness,Fitness,,,,2,0,1,desktop,1,1,JPN,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
4107,res_00002053_2,chatbot_extended,chatbot,0,0,1,0,1,Fit,Fitness,Fitness,,,,2,0,0,desktop,1,0,JPN,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4108,res_00002054_1,chatbot_extended,chatbot,0,1,1,0,0,Young,Age,Age,,,,3,0,0,desktop,1,1,JPN,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4109,res_00002054_2,chatbot_extended,chatbot,0,0,1,0,0,Old,Age,Age,,,,3,0,1,desktop,1,0,JPN,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4110,res_00002055_1,chatbot_extended,chatbot,0,0,1,0,2,Less,Utilitarian,Utilitarian,,,,4,1,1,desktop,1,1,JPN,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0
4111,res_00002055_2,chatbot_extended,chatbot,0,1,1,0,1,More,Utilitarian,Utilitarian,,,,5,1,0,desktop,1,0,JPN,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0
4112,res_00002056_1,chatbot_extended,chatbot,0,1,1,0,0,Young,Age,Age,,,,5,0,1,desktop,1,1,JPN,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
4113,res_00002056_2,chatbot_extended,chatbot,0,0,1,0,0,Old,Age,Age,,,,5,0,0,desktop,1,0,JPN,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4114,res_00002057_1,chatbot_extended,chatbot,0,0,1,0,2,Young,Age,Age,,,,2,0,1,desktop,1,1,JPN,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4115,res_00002057_2,chatbot_extended,chatbot,0,1,1,0,1,Old,Age,Age,,,,2,0,0,desktop,1,0,JPN,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4116,res_00002058_1,chatbot_extended,chatbot,0,0,1,0,0,Fat,Fitness,Fitness,,,,2,0,1,desktop,1,1,JPN,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
4117,res_00002058_2,chatbot_extended,chatbot,0,1,1,0,0,Fit,Fitness,Fitness,,,,2,0,0,desktop,1,0,JPN,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4118,res_00002059_1,chatbot_extended,chatbot,0,1,1,0,0,Fat,Fitness,Fitness,,,,5,0,1,desktop,1,1,JPN,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
4119,res_00002059_2,chatbot_extended,chatbot,0,0,1,0,0,Fit,Fitness,Fitness,,,,5,0,0,desktop,1,0,JPN,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
4120,res_00002060_1,chatbot_extended,chatbot,0,1,1,0,0,Female,Gender,Gender,,,,2,0,1,desktop,1,1,JPN,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
4121,res_00002060_2,chatbot_extended,chatbot,0,0,1,0,0,Male,Gender,Gender,,,,2,0,0,desktop,1,0,JPN,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
4122,res_00002061_1,chatbot_extended,chatbot,0,1,1,0,0,Hoomans,Species,Species,,,,2,0,1,desktop,1,1,JPN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4123,res_00002061_2,chatbot_extended,chatbot,0,0,1,0,0,Pets,Species,Species,,,,2,0,0,desktop,1,0,JPN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
4124,res_00002062_1,chatbot_extended,chatbot,0,1,0,1,0,Male,Gender,Gender,,,,4,0,1,desktop,1,1,JPN,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0,0
4125,res_00002062_2,chatbot_extended,chatbot,0,0,0,0,2,Female,Gender,Gender,,,,4,0,0,desktop,1,0,JPN,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0
4126,res_00002063_1,chatbot_extended,chatbot,0,1,0,1,0,Young,Age,Age,,,,2,0,1,desktop,1,1,JPN,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
4127,res_00002063_2,chatbot_extended,chatbot,0,0,0,0,0,Old,Age,Age,,,,2,0,0,desktop,1,0,JPN,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4128,res_00002064_1,chatbot_extended,chatbot,0,0,1,0,0,Young,Age,Age,,,,3,0,1,desktop,1,1,JPN,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
4129,res_00002064_2,chatbot_extended,chatbot,0,1,1,0,0,Old,Age,Age,,,,3,0,0,desktop,1,0,JPN,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4130,res_00002065_1,chatbot_extended,chatbot,0,0,0,1,0,High,Social Value,Social Value,,,,3,0,1,desktop,1,1,JPN,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
4131,res_00002065_2,chatbot_extended,chatbot,0,1,0,0,0,Low,Social Value,Social Value,,,,3,0,0,desktop,1,0,JPN,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4132,res_00002066_1,chatbot_extended,chatbot,0,0,0,1,0,Male,Gender,Gender,,,,5,0,1,desktop,1,1,JPN,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
4133,res_00002066_2,chatbot_extended,chatbot,0,1,0,0,0,Female,Gender,Gender,,,,5,0,0,desktop,1,0,JPN,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
4134,res_00002067_1,chatbot_extended,chatbot,0,0,0,1,0,Male,Gender,Gender,,,,4,0,0,desktop,1,1,JPN,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4135,res_00002067_2,chatbot_extended,chatbot,0,1,0,0,0,Female,Gender,Gender,,,,4,0,1,desktop,1,0,JPN,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4136,res_00002068_1,chatbot_extended,chatbot,0,1,1,0,1,Hoomans,Species,Species,,,,1,0,1,desktop,1,1,JPN,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4137,res_00002068_2,chatbot_extended,chatbot,0,0,1,0,2,Pets,Species,Species,,,,1,0,0,desktop,1,0,JPN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4138,res_00002069_1,chatbot_extended,chatbot,0,1,1,0,0,Hoomans,Species,Species,,,,2,0,1,desktop,1,1,JPN,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
4139,res_00002069_2,chatbot_extended,chatbot,0,0,1,0,0,Pets,Species,Species,,,,2,0,0,desktop,1,0,JPN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
4140,res_00002070_1,chatbot_extended,chatbot,0,1,1,0,0,Hoomans,Species,Species,,,,3,0,1,desktop,1,1,JPN,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4141,res_00002070_2,chatbot_extended,chatbot,0,0,1,0,0,Pets,Species,Species,,,,3,0,0,desktop,1,0,JPN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
4142,res_00002071_1,chatbot_extended,chatbot,0,0,0,1,0,Female,Gender,Gender,,,,4,0,1,desktop,1,1,JPN,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4143,res_00002071_2,chatbot_extended,chatbot,0,1,0,0,0,Male,Gender,Gender,,,,4,0,0,desktop,1,0,JPN,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4144,res_00002072_1,chatbot_extended,chatbot,0,1,0,1,0,High,Social Value,Social Value,,,,3,0,0,desktop,1,1,JPN,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4145,res_00002072_2,chatbot_extended,chatbot,0,0,0,0,1,Low,Social Value,Social Value,,,,3,0,1,desktop,1,0,JPN,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0
4146,res_00002073_1,chatbot_extended,chatbot,0,1,1,0,1,Hoomans,Species,Species,,,,5,0,1,desktop,1,1,JPN,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0
4147,res_00002073_2,chatbot_extended,chatbot,0,0,1,0,2,Pets,Species,Species,,,,5,0,0,desktop,1,0,JPN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2
4148,res_00002074_1,chatbot_extended,chatbot,0,1,1,0,0,Young,Age,Age,,,,4,0,1,desktop,1,1,JPN,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
4149,res_00002074_2,chatbot_extended,chatbot,0,0,1,0,0,Old,Age,Age,,,,4,0,0,desktop,1,0,JPN,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4150,res_00002075_1,chatbot_extended,chatbot,0,1,1,0,2,Hoomans,Species,Species,,,,4,0,1,desktop,1,1,JPN,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
4151,res_00002075_2,chatbot_extended,chatbot,0,0,1,0,1,Pets,Species,Species,,,,4,0,0,desktop,1,0,JPN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
4152,res_00002076_1,chatbot_extended,chatbot,0,0,1,0,2,Less,Utilitarian,Utilitarian,,,,2,1,1,desktop,1,1,JPN,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4153,res_00002076_2,chatbot_extended,chatbot,0,1,1,0,1,More,Utilitarian,Utilitarian,,,,3,1,0,desktop,1,0,JPN,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4154,res_00002077_1,chatbot_extended,chatbot,0,1,1,0,2,Less,Utilitarian,Utilitarian,,,,1,1,1,desktop,1,1,JPN,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4155,res_00002077_2,chatbot_extended,chatbot,0,0,1,0,1,More,Utilitarian,Utilitarian,,,,2,1,0,desktop,1,0,JPN,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4156,res_00002078_1,chatbot_extended,chatbot,0,1,1,0,2,Hoomans,Species,Species,,,,2,0,1,desktop,1,1,JPN,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
4157,res_00002078_2,chatbot_extended,chatbot,0,0,1,0,1,Pets,Species,Species,,,,2,0,0,desktop,1,0,JPN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
4158,res_00002079_1,chatbot_extended,chatbot,0,0,0,1,0,High,Social Value,Social Value,,,,3,0,0,desktop,1,1,JPN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
4159,res_00002079_2,chatbot_extended,chatbot,0,1,0,0,0,Low,Social Value,Social Value,,,,3,0,1,desktop,1,0,JPN,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4160,res_00002080_1,chatbot_extended,chatbot,0,1,0,1,0,More,Utilitarian,Utilitarian,,,,4,2,1,desktop,1,1,JPN,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
4161,res_00002080_2,chatbot_extended,chatbot,0,0,0,0,0,Less,Utilitarian,Utilitarian,,,,2,2,0,desktop,1,0,JPN,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4162,res_00002081_1,chatbot_extended,chatbot,0,0,1,0,0,Low,Social Value,Social Value,,,,3,0,1,desktop,1,1,JPN,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
4163,res_00002081_2,chatbot_extended,chatbot,0,1,1,0,0,High,Social Value,Social Value,,,,3,0,0,desktop,1,0,JPN,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
4164,res_00002082_1,chatbot_extended,chatbot,0,1,0,1,0,Young,Age,Age,,,,1,0,1,desktop,1,1,JPN,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4165,res_00002082_2,chatbot_extended,chatbot,0,0,0,0,1,Old,Age,Age,,,,1,0,0,desktop,1,0,JPN,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4166,res_00002083_1,chatbot_extended,chatbot,0,0,1,0,1,Female,Gender,Gender,,,,1,0,1,desktop,1,1,JPN,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4167,res_00002083_2,chatbot_extended,chatbot,0,1,1,0,2,Male,Gender,Gender,,,,1,0,0,desktop,1,0,JPN,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4168,res_00002084_1,chatbot_extended,chatbot,0,0,0,1,0,Fit,Fitness,Fitness,,,,4,0,1,desktop,1,1,JPN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0
4169,res_00002084_2,chatbot_extended,chatbot,0,1,0,0,0,Fat,Fitness,Fitness,,,,4,0,0,desktop,1,0,JPN,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
4170,res_00002085_1,chatbot_extended,chatbot,0,0,0,1,0,Female,Gender,Gender,,,,4,0,0,desktop,1,1,JPN,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4171,res_00002085_2,chatbot_extended,chatbot,0,1,0,0,0,Male,Gender,Gender,,,,4,0,1,desktop,1,0,JPN,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4172,res_00002086_1,chatbot_extended,chatbot,0,1,0,1,0,Fat,Fitness,Fitness,,,,5,0,1,desktop,1,1,JPN,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0
4173,res_00002086_2,chatbot_extended,chatbot,0,0,0,0,0,Fit,Fitness,Fitness,,,,5,0,0,desktop,1,0,JPN,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0
4174,res_00002087_1,chatbot_extended,chatbot,0,1,0,1,0,Low,Social Value,Social Value,,,,1,0,1,desktop,1,1,JPN,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4175,res_00002087_2,chatbot_extended,chatbot,0,0,0,0,1,High,Social Value,Social Value,,,,1,0,0,desktop,1,0,JPN,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4176,res_00002088_1,chatbot_extended,chatbot,0,0,1,0,0,Low,Social Value,Social Value,,,,3,0,1,desktop,1,1,JPN,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4177,res_00002088_2,chatbot_extended,chatbot,0,1,1,0,0,High,Social Value,Social Value,,,,3,0,0,desktop,1,0,JPN,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
4178,res_00002089_1,chatbot_extended,chatbot,0,0,1,0,0,Low,Social Value,Social Value,,,,2,0,1,desktop,1,1,JPN,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4179,res_00002089_2,chatbot_extended,chatbot,0,1,1,0,0,High,Social Value,Social Value,,,,2,0,0,desktop,1,0,JPN,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4180,res_00002090_1,chatbot_extended,chatbot,0,0,1,0,0,Young,Age,Age,,,,3,0,1,desktop,1,1,JPN,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
4181,res_00002090_2,chatbot_extended,chatbot,0,1,1,0,0,Old,Age,Age,,,,3,0,0,desktop,1,0,JPN,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4182,res_00002091_1,chatbot_extended,chatbot,0,1,1,0,1,Female,Gender,Gender,,,,5,0,1,desktop,1,1,JPN,0,2,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
4183,res_00002091_2,chatbot_extended,chatbot,0,0,1,0,2,Male,Gender,Gender,,,,5,0,0,desktop,1,0,JPN,2,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
4184,res_00002092_1,chatbot_extended,chatbot,0,0,1,0,1,Hoomans,Species,Species,,,,5,0,1,desktop,1,1,JPN,0,0,1,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
